user_id,movie_id,rating
569,8,4
594,60,2
469,86,5
982,30,5
509,42,2
173,96,1
380,19,4
170,76,2
5,22,5
742,61,4
295,34,2
263,56,2
376,6,2
238,64,3
159,84,5
836,85,5
725,26,1
355,23,5
99,5,1
281,100,3
841,22,2
272,25,1
955,60,5
617,74,3
390,99,2
308,84,1
304,35,2
260,89,2
767,50,1
316,91,2
348,18,5
600,43,4
421,79,2
687,31,5
700,86,1
266,38,2
486,75,4
785,38,5
805,1,3
379,21,4
235,58,4
93,76,1
580,15,2
125,82,3
848,51,2
600,26,4
130,77,5
361,66,2
215,45,5
765,40,3
468,35,4
575,46,3
549,16,1
566,22,4
239,92,2
816,84,3
448,34,3
45,34,3
907,85,2
900,95,1
767,31,4
405,63,2
851,89,2
718,82,1
936,12,5
127,37,1
707,81,2
589,1,2
252,92,2
899,45,5
559,70,4
271,47,3
798,23,3
372,45,4
772,97,4
571,26,3
593,92,1
82,38,4
897,58,2
213,85,5
234,22,5
718,3,4
517,93,3
799,69,2
532,72,3
1000,18,5
660,33,4
220,75,4
977,55,2
661,77,5
214,35,1
417,35,2
913,61,2
430,77,5
745,31,1
782,43,4
639,96,4
72,19,5
617,1,2
132,17,4
73,21,1
103,76,4
264,85,3
608,77,1
395,100,3
49,31,3
46,79,2
951,92,1
510,93,3
892,44,2
407,75,4
856,95,2
298,99,5
241,95,1
960,91,5
720,19,1
965,70,5
58,96,5
334,13,2
734,95,4
256,89,4
389,15,3
48,68,1
397,87,3
102,26,5
259,79,3
38,67,3
137,46,4
952,75,5
730,15,2
101,71,4
325,58,3
408,36,2
135,84,2
286,87,5
268,27,5
95,66,5
36,24,1
288,72,4
7,42,4
959,62,4
74,74,5
150,60,1
999,15,2
281,64,5
450,100,3
310,60,1
134,87,3
363,87,5
512,71,2
501,32,1
574,69,5
866,23,5
114,5,3
680,32,1
951,21,3
700,76,5
699,91,1
898,58,2
812,92,2
710,100,5
96,6,3
944,69,2
234,72,5
166,16,2
209,78,1
645,82,5
934,41,5
633,44,4
917,37,4
17,52,2
86,74,1
161,99,5
685,54,1
298,29,1
750,50,4
439,3,4
576,64,1
948,38,3
308,66,5
655,12,2
83,99,2
680,78,1
915,57,4
650,78,4
159,73,2
787,94,3
210,20,3
726,54,1
548,99,4
115,78,2
751,55,1
498,98,5
455,85,5
424,26,3
214,22,3
704,55,3
942,12,3
735,68,5
134,70,3
26,70,1
269,75,1
890,22,4
262,24,1
819,38,3
730,51,1
353,89,4
560,35,4
215,65,2
877,67,4
948,55,4
26,63,2
820,57,3
116,20,2
488,6,2
35,93,1
362,72,4
430,37,4
924,55,2
357,14,2
670,7,5
846,70,2
487,30,2
763,97,3
246,77,2
924,19,4
981,4,5
194,52,4
637,40,1
633,76,4
89,5,3
195,20,2
719,8,5
838,85,2
979,8,5
883,52,4
848,74,3
742,27,3
957,93,3
817,9,2
724,74,2
297,38,4
574,65,5
492,54,4
863,41,4
964,94,1
76,18,4
452,36,3
467,96,3
736,94,1
959,24,5
192,29,1
399,5,1
84,9,3
815,88,5
41,54,5
235,39,5
740,13,2
415,45,5
783,51,4
117,73,5
139,12,1
637,82,5
771,86,3
688,24,3
879,32,4
775,75,4
452,20,2
989,84,4
130,51,1
402,55,3
121,99,5
105,29,4
759,76,5
449,11,5
175,62,5
548,14,1
722,89,2
742,32,5
545,84,1
356,66,3
822,56,4
908,86,4
56,57,1
549,69,2
541,52,2
631,78,4
467,54,4
686,90,5
994,8,3
983,46,2
120,28,1
822,66,3
255,88,5
565,2,2
200,63,3
443,29,4
143,52,5
8,28,5
73,28,4
30,80,3
559,34,4
760,45,3
586,62,1
796,6,3
445,97,1
260,95,4
359,52,2
350,49,3
6,29,5
799,23,2
571,51,1
658,94,1
4,46,1
989,7,4
896,21,5
656,17,1
607,68,2
909,36,2
323,55,4
693,58,2
866,76,4
572,33,4
338,86,2
595,63,2
303,92,3
956,12,5
417,1,2
805,78,4
607,57,3
793,58,4
246,85,2
326,63,2
546,4,3
847,19,4
526,26,2
793,30,4
375,88,4
697,15,1
477,17,5
2,1,3
734,21,4
328,45,5
963,21,4
437,9,5
103,92,3
207,68,3
956,45,1
307,63,5
563,62,4
22,70,3
976,68,4
697,43,4
961,25,3
135,82,3
81,21,2
900,45,2
594,93,2
916,76,1
29,63,4
206,50,1
784,70,5
632,89,4
873,20,3
446,52,4
917,69,5
638,13,1
500,39,4
819,85,2
461,96,3
783,24,4
693,52,5
409,11,3
26,88,3
489,6,5
72,69,2
500,18,1
349,28,1
357,4,3
959,18,1
669,45,1
347,41,3
229,99,5
912,77,2
18,49,2
276,21,5
350,86,2
890,91,3
884,68,4
326,17,4
375,7,3
183,76,5
211,90,5
634,21,3
421,44,5
444,18,5
818,44,3
373,95,4
375,11,1
717,50,1
214,91,3
698,77,5
581,36,3
963,12,5
786,61,5
755,45,4
307,48,5
426,27,5
215,18,4
235,73,1
123,51,4
705,53,4
732,54,2
134,13,4
668,20,5
328,50,1
103,74,2
776,41,2
187,80,5
951,49,1
460,49,1
664,70,1
527,58,2
669,15,3
78,34,2
123,2,3
440,95,3
786,34,5
753,4,1
942,29,2
245,38,1
102,42,4
952,74,5
10,87,5
636,57,3
791,59,5
973,32,5
633,92,3
616,50,2
217,98,4
424,58,4
290,43,3
471,22,5
397,37,3
139,54,1
358,24,1
381,53,3
984,18,1
239,1,2
587,2,4
559,2,3
253,4,2
503,65,3
741,84,2
240,43,4
658,30,1
544,46,3
910,77,3
972,83,4
998,56,5
138,53,2
170,24,5
892,32,3
821,83,5
779,89,2
705,87,1
706,62,2
532,100,1
339,81,5
696,64,1
206,67,3
908,86,2
64,79,1
897,5,2
684,84,4
76,18,2
840,60,1
463,71,4
480,23,3
640,85,4
879,87,5
250,21,4
498,51,2
571,100,2
412,59,5
398,55,2
419,24,1
85,44,4
949,36,1
687,97,2
269,97,5
204,88,3
103,77,4
805,26,4
730,38,1
906,58,5
13,5,2
515,73,2
667,93,5
278,65,2
937,62,1
838,67,4
342,22,2
941,88,1
166,100,5
568,9,3
414,94,2
333,80,5
932,48,4
343,75,5
80,89,2
52,62,5
731,33,4
138,61,2
298,86,1
630,4,1
528,96,2
603,87,2
352,25,2
943,55,2
865,87,4
448,60,5
242,47,2
406,28,4
672,23,2
344,25,1
817,8,4
938,85,4
396,68,5
441,35,4
575,17,2
492,43,1
453,76,5
78,50,1
478,51,3
980,24,2
356,47,1
808,12,2
225,78,2
628,97,4
385,73,3
557,75,1
590,80,4
217,25,3
888,35,2
730,37,4
712,25,2
213,29,1
410,92,1
365,84,4
669,58,4
991,62,4
980,67,3
687,97,5
835,38,1
909,40,5
65,91,3
889,91,4
219,12,4
423,88,5
584,75,3
358,11,4
320,13,3
169,51,2
999,48,5
671,86,3
683,40,1
783,72,3
797,48,1
462,68,1
436,46,3
745,56,5
358,72,4
296,36,1
454,83,5
187,4,2
289,61,3
610,40,3
440,25,5
482,63,1
646,68,1
677,59,2
683,74,5
711,8,3
811,39,3
903,11,3
343,2,2
517,76,3
406,89,4
847,44,5
932,20,3
53,82,2
881,95,3
908,29,2
78,69,4
898,56,4
588,41,3
157,31,2
209,33,5
429,27,5
175,38,2
160,73,4
42,77,3
79,21,1
975,81,4
110,62,4
410,30,3
360,71,5
647,20,5
699,11,4
139,60,2
714,100,3
912,7,4
988,7,4
395,78,5
772,6,3
592,10,1
553,86,4
509,40,5
259,55,1
285,20,1
448,80,2
107,34,2
630,61,3
854,7,2
187,72,5
825,91,3
337,78,2
731,5,2
285,2,1
284,24,1
15,2,5
302,20,4
534,3,2
698,16,1
912,91,3
288,99,2
483,59,3
958,86,3
839,25,1
805,53,3
283,14,2
117,94,3
144,100,4
911,12,4
952,20,1
178,13,4
834,5,5
418,56,2
739,61,2
258,26,5
235,21,1
169,82,1
948,4,4
496,99,4
12,63,3
815,79,5
665,75,1
819,89,1
116,39,1
505,11,5
498,80,1
326,78,3
569,43,2
916,10,4
796,38,4
522,61,4
660,52,1
412,48,1
280,20,2
24,39,2
996,19,3
344,18,4
599,98,1
952,60,1
430,20,5
131,97,2
435,45,4
264,49,3
617,19,2
635,41,4
273,69,2
473,66,3
941,24,3
145,37,1
658,59,3
948,54,4
852,18,1
193,32,1
667,3,2
174,42,2
633,7,4
260,56,4
13,57,2
511,71,1
423,55,3
610,69,2
739,53,5
992,98,5
218,90,1
983,36,5
183,3,3
359,94,1
629,92,1
30,22,2
465,13,5
950,67,1
196,36,4
367,43,3
875,70,3
789,80,2
454,24,5
432,60,1
309,7,1
828,57,2
287,89,4
249,12,2
552,16,5
153,58,5
926,27,4
55,99,5
716,41,5
598,80,4
381,64,5
270,36,4
474,92,1
308,96,4
60,6,4
785,4,1
228,99,5
960,63,4
144,73,2
567,27,4
101,94,2
261,44,2
129,93,5
589,90,2
497,40,2
942,23,5
651,68,5
417,50,4
225,37,1
471,64,1
43,29,3
845,81,2
817,66,4
652,47,5
497,63,5
651,70,4
589,69,2
224,51,5
440,79,4
598,35,2
135,24,2
179,42,2
172,93,3
988,57,2
490,21,2
636,46,5
360,50,4
341,51,2
480,39,3
419,69,1
522,29,1
924,100,2
310,51,3
535,44,4
500,28,4
945,1,1
548,19,2
833,39,2
68,25,1
894,73,4
966,73,3
926,3,1
552,72,1
291,60,4
39,98,3
137,89,5
155,8,3
882,22,3
50,55,3
974,29,5
263,4,5
59,61,3
538,44,3
666,90,5
638,6,2
669,64,3
744,56,2
2,71,2
249,25,4
209,75,2
318,46,2
439,64,3
168,85,3
719,60,3
621,23,3
125,59,4
119,62,4
581,47,4
924,32,1
806,34,2
575,79,3
383,35,5
232,42,4
371,40,4
47,1,4
711,73,2
768,93,1
627,60,4
4,59,1
888,32,1
303,95,3
760,98,1
465,78,5
495,79,4
354,92,4
418,75,4
856,38,2
8,19,3
276,3,2
654,1,4
624,62,4
346,85,1
548,95,2
274,33,1
147,20,1
888,99,2
143,35,2
492,72,2
896,9,5
814,76,1
854,24,5
916,54,1
122,98,3
666,98,1
19,62,3
146,51,3
750,100,5
425,93,1
413,51,1
780,31,1
744,39,3
723,27,5
212,56,4
744,18,1
864,100,5
95,100,3
467,89,5
235,77,5
605,18,3
532,61,5
128,23,5
206,38,3
404,98,2
78,42,4
258,19,2
468,72,5
475,55,1
863,48,3
558,86,4
745,90,1
425,25,4
720,73,3
755,23,4
337,37,3
98,40,4
960,27,1
706,51,4
164,38,5
298,87,3
735,89,2
826,67,3
821,36,3
251,31,4
903,26,2
349,12,5
173,78,5
259,32,3
951,34,1
60,71,4
477,31,3
70,29,1
251,83,2
309,16,5
686,14,5
255,34,3
501,40,3
678,86,4
733,68,4
987,81,5
132,54,2
249,16,5
318,24,4
766,3,5
831,67,5
454,57,3
586,33,4
223,7,3
257,91,1
237,58,5
107,68,5
754,5,2
988,51,5
741,80,2
761,87,5
886,17,5
265,20,1
746,87,4
11,98,2
901,14,3
200,68,1
511,47,1
762,83,4
895,77,3
595,24,1
874,73,3
588,41,5
443,6,2
564,56,1
830,11,3
562,68,2
914,64,1
693,11,3
618,39,1
929,48,2
625,1,2
698,25,4
53,96,3
28,97,3
803,31,1
894,56,4
630,63,2
60,29,2
193,82,1
274,50,3
662,31,2
463,78,4
310,58,3
237,35,5
910,70,1
173,12,3
877,5,1
978,66,5
937,56,3
661,57,5
989,94,2
428,67,3
280,93,5
140,29,2
814,34,5
547,84,2
556,39,3
365,29,3
291,89,3
542,69,1
748,93,5
81,97,1
104,92,2
918,78,4
973,4,4
470,3,2
387,27,2
140,8,1
847,84,1
284,44,4
242,39,1
984,3,2
946,10,3
352,62,5
425,60,1
957,17,1
831,95,2
875,60,1
692,72,4
671,7,3
321,68,4
652,52,1
248,56,2
365,35,3
258,15,1
555,27,3
136,67,3
267,76,1
278,89,5
640,38,4
251,65,2
78,89,3
791,51,1
857,84,1
359,10,3
89,7,3
492,75,5
627,98,3
980,35,4
200,27,4
156,25,1
336,6,1
801,1,1
482,69,3
908,1,1
402,7,4
663,55,5
731,38,4
152,39,5
30,4,5
978,5,2
216,4,2
240,72,3
722,81,5
807,67,2
714,82,4
663,45,2
533,23,4
8,49,3
341,9,1
559,50,2
748,78,4
412,31,5
761,66,4
252,88,5
937,15,2
858,55,2
883,98,3
70,51,4
709,89,1
418,78,1
167,17,1
65,93,5
229,99,4
267,14,5
138,76,3
113,34,1
113,60,1
95,91,1
670,10,1
859,53,1
177,73,4
862,15,2
944,43,1
569,88,2
421,19,4
704,66,1
880,42,1
576,29,4
622,69,4
150,4,1
56,42,2
585,39,5
235,28,1
941,14,2
321,76,5
884,45,1
483,59,5
575,35,2
13,36,5
749,93,1
548,96,4
773,49,2
715,77,2
114,25,5
944,39,5
719,77,4
896,34,3
942,22,5
301,82,3
379,50,1
107,57,3
500,1,3
933,3,2
977,92,2
850,46,3
342,70,1
237,10,5
389,90,4
97,99,5
178,65,4
603,24,5
401,81,5
917,1,5
593,96,5
453,25,3
978,49,3
96,96,2
157,9,2
768,72,5
334,78,2
113,54,2
286,82,1
126,75,2
985,77,4
777,23,2
274,87,5
490,41,3
157,68,4
703,31,5
431,5,4
839,42,1
854,23,4
886,8,1
999,60,4
654,75,2
879,88,1
18,87,3
672,92,4
62,37,4
921,23,2
399,91,5
38,57,2
976,89,3
977,13,3
435,22,2
926,3,2
944,84,2
517,84,4
951,86,3
229,77,2
771,19,4
917,37,2
505,12,4
507,92,5
813,66,2
656,86,1
337,74,1
847,26,4
860,97,5
526,40,3
191,26,5
17,84,5
198,30,3
629,3,3
62,16,2
39,86,1
644,42,3
504,22,1
990,27,1
197,74,2
993,36,1
267,35,4
178,64,3
767,95,3
550,76,3
823,38,4
681,100,2
172,90,1
425,89,3
654,77,2
901,48,5
555,66,1
160,1,5
529,7,4
60,10,3
462,7,4
11,95,4
964,92,5
615,21,2
132,70,3
907,67,2
267,10,1
459,69,5
20,13,2
844,88,1
650,56,3
851,3,4
9,14,5
846,45,3
808,58,5
788,5,5
71,31,1
375,35,1
252,52,3
52,9,5
148,59,2
270,38,4
732,85,3
335,70,2
293,80,1
981,78,3
986,100,3
794,62,2
803,8,1
360,81,5
641,55,5
941,45,5
348,29,2
868,55,5
526,51,5
791,64,5
201,35,1
550,15,1
88,60,2
775,81,2
353,51,2
937,100,5
238,34,5
962,91,4
730,88,1
487,47,2
8,75,1
740,47,2
182,36,5
601,8,4
532,17,1
130,18,2
800,86,4
682,99,4
73,90,3
61,2,2
996,60,3
583,100,5
101,96,1
562,34,3
515,56,2
436,15,1
109,74,3
124,70,1
247,50,1
81,80,3
370,19,5
619,64,2
268,84,2
458,80,3
143,65,2
990,77,2
32,69,5
129,30,1
405,87,2
48,16,2
195,94,2
843,68,3
149,37,3
304,98,3
96,68,5
572,61,3
503,2,3
516,57,5
98,23,3
282,91,1
316,45,3
508,18,4
488,39,2
184,31,2
932,3,4
732,12,5
598,44,3
973,26,1
520,92,1
61,68,5
414,38,5
717,89,5
614,8,4
189,66,5
603,59,5
631,20,1
982,2,2
88,99,4
178,36,5
339,37,5
19,89,5
827,99,1
756,53,5
724,37,5
748,14,4
143,62,3
297,11,5
429,76,4
663,7,5
506,79,1
134,60,1
770,73,2
656,33,1
898,59,2
541,78,1
121,66,3
792,11,1
292,90,4
989,34,2
711,3,4
228,33,4
853,39,1
451,85,2
255,12,2
716,20,3
782,34,4
814,69,5
899,64,4
383,10,4
329,20,2
119,40,4
204,30,5
283,31,1
379,70,1
521,17,1
662,69,1
208,6,2
785,53,4
527,54,1
975,64,5
547,29,5
870,33,1
55,65,5
75,38,1
346,1,5
843,71,2
483,25,3
921,33,5
865,48,4
862,50,3
327,41,1
665,17,2
742,71,5
635,53,2
376,32,3
883,80,1
998,97,5
605,80,5
251,50,3
33,39,5
807,8,1
584,72,1
732,61,5
618,18,3
755,6,1
452,31,1
526,2,1
233,67,4
725,57,3
515,11,5
264,61,1
120,92,1
810,42,5
996,36,5
716,55,2
26,79,2
213,9,4
677,6,1
535,21,3
425,100,5
568,38,5
99,2,3
445,30,2
871,30,5
259,91,1
641,12,5
978,95,3
872,35,3
349,69,1
598,38,1
794,14,4
903,71,4
675,80,5
944,23,4
126,58,5
112,99,3
900,11,1
728,50,5
307,95,1
207,87,2
484,45,2
359,26,4
113,2,3
286,19,3
571,61,1
634,47,1
630,86,5
710,45,3
992,54,4
908,42,3
690,89,3
35,67,5
526,68,5
580,85,1
527,26,4
54,73,2
831,68,4
293,33,5
276,73,2
313,65,4
460,95,1
676,70,4
158,55,1
956,49,2
960,34,5
250,22,1
63,50,4
500,19,5
943,5,5
586,1,2
324,58,1
290,80,5
111,53,3
236,47,2
517,68,4
879,70,3
189,75,1
924,61,4
263,29,5
320,74,1
687,7,4
974,12,2
165,64,4
898,21,4
953,71,4
960,42,3
100,1,4
706,7,4
229,6,1
607,59,3
568,4,1
583,37,2
568,99,2
392,99,4
31,86,4
642,35,4
907,71,2
698,43,2
63,82,2
617,76,5
624,17,1
754,73,2
290,54,2
341,15,4
480,74,4
978,68,4
803,3,4
430,34,3
160,37,4
578,70,1
667,57,1
149,92,3
896,15,2
667,47,2
164,77,2
938,90,2
585,57,4
39,25,5
756,84,2
116,26,1
223,6,2
565,26,3
39,26,2
219,47,1
428,83,4
519,97,1
321,94,5
328,34,4
351,80,3
548,84,2
646,21,5
920,32,1
712,87,4
591,76,3
265,41,2
86,14,1
545,85,2
640,9,3
35,60,5
621,47,2
554,25,4
481,73,3
467,70,3
166,4,5
214,9,2
654,75,1
702,10,3
854,48,2
406,43,4
123,21,2
916,60,4
939,57,2
518,78,3
203,76,3
573,94,3
665,46,4
751,36,3
356,12,2
593,76,2
508,43,3
509,82,2
370,3,5
352,36,2
861,35,1
474,63,5
513,10,3
599,47,4
811,34,2
410,56,5
618,72,4
83,19,2
783,18,3
870,97,5
382,28,3
633,29,1
792,68,3
537,70,2
625,13,3
665,70,4
707,33,5
1,8,4
484,67,1
187,33,5
173,22,4
975,83,1
151,12,2
464,88,5
433,86,2
771,80,4
732,36,2
983,72,4
356,79,2
757,57,4
38,37,3
531,13,2
572,77,4
959,91,3
324,58,5
735,55,1
315,40,2
876,60,1
132,88,4
478,44,3
351,46,4
941,27,3
436,63,2
68,98,5
728,89,1
940,38,3
877,50,1
408,86,3
419,51,2
706,64,1
931,2,3
714,83,3
447,45,4
942,66,5
42,35,1
665,88,4
487,61,3
671,91,3
514,45,2
451,4,3
737,80,2
749,46,2
712,25,2
556,12,1
799,81,2
554,58,2
473,93,4
860,6,4
420,59,4
451,7,3
562,19,4
86,20,3
489,26,5
232,70,4
516,75,4
109,77,4
352,81,5
510,90,4
817,1,1
30,1,1
957,96,3
239,18,4
188,76,1
21,98,5
772,32,3
773,14,2
433,60,4
401,93,5
841,22,2
495,58,4
810,20,2
325,36,1
216,71,4
272,89,5
22,5,2
532,18,3
990,2,1
263,75,4
919,75,3
743,38,3
15,24,4
544,50,4
329,18,3
824,83,1
979,92,3
313,81,4
447,50,1
544,67,4
35,69,3
429,78,2
388,62,4
169,2,4
119,35,1
103,47,1
866,66,4
710,93,1
486,30,4
20,5,4
975,19,1
181,52,3
169,51,3
718,34,3
991,45,5
323,31,5
510,100,4
294,94,4
617,80,1
448,89,2
830,19,3
98,70,2
627,8,5
917,46,3
439,55,4
932,92,3
822,38,3
519,96,5
478,17,5
732,98,3
938,65,5
683,74,5
475,5,3
63,26,1
32,77,3
806,93,2
243,95,3
195,21,4
785,49,1
849,83,1
602,6,4
794,28,1
102,61,4
140,60,3
110,25,3
658,53,3
949,1,2
507,66,1
385,88,1
676,52,1
825,64,1
208,17,4
23,86,5
870,8,5
64,2,2
90,32,1
873,60,5
728,4,4
189,64,3
13,90,5
791,54,2
730,73,1
535,12,3
721,89,3
281,69,5
344,50,2
426,77,2
156,74,2
987,78,1
336,93,2
845,53,3
382,95,4
283,86,2
77,26,4
120,13,2
178,9,4
799,6,2
754,12,3
395,38,5
592,97,3
63,56,1
970,81,3
442,74,3
770,23,3
262,81,2
772,89,4
408,32,1
924,98,1
62,70,4
439,97,4
912,8,5
893,84,5
916,14,4
420,25,1
698,29,1
170,25,5
910,48,4
576,49,3
969,45,3
158,48,2
573,96,1
734,35,3
218,19,5
499,83,4
608,33,1
601,63,1
555,26,3
192,80,4
365,31,1
848,51,4
517,36,4
141,43,1
144,50,2
360,80,1
878,4,2
99,13,1
899,89,1
900,7,5
272,81,3
948,4,5
436,48,5
616,87,4
425,86,1
506,19,2
814,61,3
865,70,3
622,56,4
107,14,1
73,14,4
839,28,3
881,10,4
300,81,2
503,49,2
662,13,1
225,83,2
639,10,3
841,89,2
370,24,3
101,75,1
527,64,3
956,33,3
482,66,4
830,40,4
106,90,1
156,52,2
384,96,3
694,24,5
352,47,2
452,59,1
1,77,4
89,76,3
64,26,2
853,80,4
185,63,4
558,11,1
960,9,3
683,11,1
577,27,4
110,53,2
436,52,4
268,58,4
962,15,4
588,87,5
494,61,2
760,73,4
501,36,1
565,73,2
457,23,5
764,70,2
542,54,1
387,26,4
898,30,4
632,70,3
886,83,2
75,82,2
250,29,2
182,1,3
994,51,5
860,99,4
897,26,4
902,9,3
225,27,2
107,72,1
172,83,4
836,46,4
709,93,5
316,97,3
117,44,5
977,85,5
230,15,1
537,4,3
644,67,3
306,67,4
620,84,3
118,16,3
339,73,3
398,39,2
374,35,5
483,35,2
811,6,3
973,34,4
339,2,3
699,39,4
951,65,5
524,32,3
399,38,5
300,3,5
335,2,1
293,27,4
481,92,3
245,13,2
412,75,2
777,22,2
175,33,4
426,91,5
107,74,5
49,89,3
543,19,3
877,64,2
895,26,1
538,15,2
401,9,4
920,57,4
394,76,4
785,46,1
607,90,5
404,4,1
994,72,2
818,98,5
374,30,5
495,6,3
38,4,2
374,76,1
90,14,2
742,70,5
556,50,4
873,5,2
284,44,3
803,53,3
973,78,1
761,19,4
71,52,3
619,4,2
483,78,1
880,45,1
491,84,4
74,92,5
474,68,1
267,34,3
930,35,1
943,52,3
470,78,1
183,85,4
945,11,4
152,98,5
75,92,3
139,71,1
204,3,4
847,2,1
487,94,4
180,63,2
213,37,1
591,16,2
501,14,2
294,36,4
584,30,5
235,7,1
234,79,4
509,2,4
789,96,5
51,53,5
115,89,2
565,4,5
68,80,4
347,61,1
8,78,2
219,78,4
420,9,2
924,31,3
812,85,2
357,80,2
713,91,2
660,95,1
79,10,5
223,75,1
351,43,3
981,94,5
708,46,5
989,36,1
30,60,1
701,88,4
723,76,2
77,59,2
43,33,4
583,100,4
488,79,4
132,87,3
529,11,1
582,1,5
658,94,3
620,93,4
958,28,2
187,82,4
377,1,1
799,17,4
570,17,4
113,92,3
200,56,1
746,94,2
782,44,2
601,40,3
386,55,3
650,74,5
343,61,1
826,37,4
705,16,4
930,46,4
176,82,5
674,66,4
747,11,1
66,44,2
975,35,5
756,13,4
200,80,4
734,91,1
911,81,3
302,23,4
999,82,5
736,47,1
649,71,1
27,48,1
444,60,4
497,40,1
784,4,2
351,52,5
973,70,1
747,70,1
312,86,2
926,17,2
879,96,4
796,9,3
490,43,5
532,3,5
840,50,2
257,45,3
266,42,1
689,6,5
20,10,2
437,40,5
688,48,2
755,16,3
974,33,3
366,70,1
63,99,4
879,48,1
65,48,4
75,62,3
862,6,4
695,32,5
750,54,2
582,96,2
795,90,1
1000,54,4
384,69,5
241,37,5
156,15,2
380,53,4
987,3,5
523,68,5
530,5,3
878,50,1
800,95,2
55,63,3
478,80,2
325,69,4
924,71,2
299,85,1
18,48,3
638,1,2
654,94,1
392,54,1
355,85,3
351,56,3
83,11,5
26,16,4
613,96,3
938,1,1
286,33,2
320,79,5
961,14,2
664,43,2
84,86,3
909,99,1
546,22,3
772,24,3
920,76,1
719,94,3
419,41,3
950,90,1
942,58,2
772,92,3
9,91,3
938,26,3
865,93,4
978,46,3
620,59,1
774,62,5
571,88,2
103,78,4
117,70,4
378,31,2
663,42,3
727,58,1
922,18,1
74,55,1
238,91,3
18,56,5
751,86,3
867,64,2
697,55,5
418,47,1
723,73,2
51,74,3
901,23,4
19,51,5
469,14,2
732,100,4
317,49,5
146,2,1
890,17,1
281,9,3
518,83,1
261,86,5
149,67,5
313,95,4
74,22,3
584,23,5
363,77,1
331,65,5
239,1,1
965,84,5
417,17,4
225,88,2
701,51,4
253,49,1
466,17,5
238,85,3
359,14,5
927,42,2
770,3,5
703,39,1
816,91,3
766,4,4
962,70,2
15,15,5
825,63,3
490,9,2
467,5,1
341,51,3
846,3,4
289,10,5
935,46,1
119,54,2
807,25,2
260,57,3
811,33,2
744,51,3
120,49,5
298,27,2
824,46,5
15,67,5
776,99,1
234,100,5
310,6,1
957,29,4
188,21,3
736,61,3
110,7,1
262,97,3
989,2,2
128,20,4
476,9,2
410,88,5
379,37,5
213,30,1
426,30,5
480,18,2
153,34,1
884,50,5
416,91,2
177,87,3
153,75,3
569,68,3
858,80,2
246,98,2
471,97,4
312,47,3
231,49,5
935,1,2
164,3,3
531,97,1
341,86,2
591,67,1
778,65,5
574,73,2
831,44,5
10,30,2
276,23,1
252,97,3
78,61,2
128,70,2
895,5,3
949,33,2
428,54,1
76,74,2
806,23,1
178,55,1
919,13,5
625,40,1
230,76,2
698,77,4
448,22,5
217,44,3
615,44,2
256,66,2
44,1,1
342,11,3
128,3,3
705,70,5
422,31,4
800,15,4
808,23,4
909,68,4
780,77,3
338,98,4
846,12,1
26,98,3
296,67,1
452,1,4
294,38,2
454,30,5
993,77,3
130,56,5
261,8,3
154,54,1
82,88,3
930,80,5
213,70,2
402,51,3
450,97,4
166,58,3
154,14,4
90,6,4
912,15,3
119,21,1
524,69,3
238,68,2
88,39,4
883,95,2
705,11,5
803,86,1
708,71,5
994,10,2
823,68,5
462,37,2
17,67,3
224,3,5
132,69,4
163,73,3
148,51,4
392,60,1
848,80,1
359,71,1
899,8,4
827,76,5
254,34,2
994,14,1
860,14,4
20,73,3
16,43,4
252,5,3
392,72,4
738,79,4
132,12,1
27,43,1
187,36,4
838,11,4
778,85,4
903,44,4
946,27,4
367,82,2
35,56,4
974,2,1
298,36,2
962,48,1
985,87,2
703,37,1
261,64,4
266,39,1
353,3,4
655,12,4
909,69,4
11,70,5
929,23,4
713,78,5
84,61,4
763,46,5
232,84,3
799,55,2
613,31,4
801,96,5
699,79,1
728,41,2
559,1,3
600,33,2
63,44,2
478,83,4
178,37,3
637,68,1
301,37,5
27,66,5
724,69,1
453,99,3
524,97,1
364,84,1
705,28,4
38,76,1
873,87,5
973,81,1
716,50,1
733,36,5
833,100,3
285,97,5
755,68,3
281,92,5
153,11,1
460,31,1
939,21,5
218,84,4
278,46,1
984,15,5
762,27,3
945,77,3
518,81,3
841,44,2
114,11,2
272,94,5
573,34,1
179,11,4
294,21,1
200,64,3
966,80,3
674,10,4
610,30,2
644,68,5
818,82,4
746,1,4
595,47,1
67,24,2
457,73,2
619,43,2
421,48,4
735,64,5
509,68,5
930,75,5
808,51,2
938,66,2
904,41,3
148,8,3
973,20,5
292,41,1
341,66,2
832,81,4
376,20,1
523,25,1
906,86,5
302,19,4
46,41,3
475,16,4
59,11,3
913,73,1
254,73,2
424,60,3
495,9,5
610,56,1
468,47,5
144,37,5
995,9,2
445,50,5
159,47,4
78,100,2
237,89,4
607,78,1
689,74,3
698,4,3
59,72,2
862,72,1
364,63,4
981,61,2
793,7,3
171,90,2
768,73,3
61,29,1
671,18,3
657,96,5
276,1,2
72,21,5
641,79,5
590,16,5
281,5,2
377,33,1
139,57,3
233,9,2
452,36,1
381,86,5
187,98,1
6,77,5
292,39,3
206,10,2
112,8,4
414,24,5
570,95,2
586,74,4
147,80,5
198,5,2
487,94,5
944,75,2
493,98,1
358,56,3
584,66,1
858,27,5
815,77,4
626,92,2
163,39,5
841,7,2
236,12,1
557,23,3
216,68,4
652,89,2
105,33,2
367,11,1
