Red,Green,Blue,NIR,SWIR,Land_Cover
223.57200696900608,152.3368576799713,187.61114832362884,48.86436800140316,47.318530260152244,Water
89.08895549548404,116.79787363594943,182.74840587923254,191.9422603995286,103.23368818400998,Urban
183.84462956762673,21.062695133669187,165.72872521405253,194.63974160796528,247.512833231619,Forest
154.93271377085276,180.89892848636447,178.75635643564777,225.68717797738967,240.24823326451556,Forest
106.38792793057918,174.56191465806748,47.85174030904454,46.15288305171786,169.02928205219786,Urban
71.13745243911103,129.6838325987125,63.995016185228465,169.80162276795633,124.4290383173511,Urban
54.27728363188129,33.292665155254426,64.90401973500111,146.9968633770824,154.053593712446,Agriculture
153.00259360777332,173.30300990651693,81.64024689032277,36.83520817600184,31.10708216422835,Water
184.9267561275576,136.7427175462728,84.73092737318585,115.47900363447158,202.79165764833826,Urban
158.78085070822613,176.39199543159182,113.46551168438835,57.109518519717795,144.84418905895598,Barren
136.06042664983167,170.3493984791681,40.37715503962386,80.60123905853095,266.4526568244698,Agriculture
38.39024468632725,180.60041439156743,141.33686611933797,239.65638977466105,248.25990504537657,Urban
223.69775551887676,123.60161328092497,41.837642467856234,45.25180937736991,33.74318133439345,Water
189.7428383309149,48.064903638703,68.95861159986403,138.0034627244815,167.74584108889283,Urban
88.56440734019296,154.23149467593774,105.63557481516926,65.36280542150922,69.96187273483852,Forest
225.99406587177012,144.09475701039412,161.3237066894607,47.888908204235925,92.09850003093538,Urban
150.37631792726444,168.45063743981743,150.49915431535817,190.6081038798191,163.1995436910494,Agriculture
146.48453164144928,53.97620121014706,132.65152771799922,180.61976771946664,93.30257033937356,Forest
179.6146358859064,58.99503998005785,39.596919510232325,187.65539683066686,234.0777030656307,Forest
192.35395761802752,198.08190344386568,113.93861566695976,107.15394825594775,83.2401137724106,Forest
161.29572146630053,169.99555969041415,26.614835341978235,244.97923839361087,145.6887725261493,Forest
55.619149273240005,201.64569774006458,81.69900359136365,75.3296816127833,203.35007026707027,Agriculture
97.65350119889968,171.74306423278415,88.56814075509224,79.8862961688142,217.2145066641418,Agriculture
215.61672806520994,139.43106119806038,17.56417349469323,136.74955598313784,130.44456764256643,Urban
74.92312236877038,150.82654740557473,62.05773889929465,128.71137451527625,232.510804432193,Forest
104.43340476750267,197.82558478800198,191.57339878063297,91.96722605896073,169.34702172636435,Urban
116.4153765888392,135.7613509023881,191.190195487641,175.49990535619966,142.29663389398587,Urban
117.88099793889043,146.4782648656775,76.94214030798247,210.42261607183246,64.12053315092768,Forest
152.5879164989051,51.29534320072011,18.189020700181572,213.14858465798514,147.58478837348466,Urban
218.6151675489415,114.78424402322054,44.028038472354496,127.71879906432493,222.35452657130335,Urban
78.13854236650099,163.2794223916198,84.52138075237262,23.26526159553506,55.5338622782077,Water
54.30027526018361,74.18853966327308,190.07814261415365,20.046083602014285,51.729206604686304,Water
69.49409797198746,60.45083610490698,36.82782207206513,294.775525469866,153.74245082585418,Forest
207.3849800418539,82.76536164488311,155.06801029696032,165.21430079886744,74.87695806984118,Urban
159.1621625310412,68.3001255985667,30.649682481191494,76.9392072080981,15.881544933569165,Water
87.18135784783203,62.98252740727917,196.4389397043426,41.545144221337054,113.67610481090415,Urban
193.18938779372345,104.97016857361739,82.50713483073565,148.82320375832938,229.90757188027462,Agriculture
202.2739992726872,201.56770277670682,157.29456239082066,19.611618603364445,88.79637089334663,Water
199.3028677380556,121.41192934774365,75.09230573411504,191.20740324108678,112.10809527026917,Forest
213.7853067279109,57.58407616306461,129.25708666017366,299.39797637314695,154.0873233854819,Forest
80.44820403467232,35.39433387617481,46.48305610060698,84.39003949174125,46.38672854305756,Water
181.00838574925567,159.23122902758504,37.74399366642288,174.9892996426985,136.20978471379985,Forest
122.107899454828,96.55975288727757,188.23218651794494,136.22300910296536,98.5832297720316,Urban
198.3997105780123,184.36618931707184,184.35298280184236,238.45358979218375,78.63793205618626,Barren
175.69813543232263,151.90215372815405,178.61909864044765,181.45806471930598,91.30459722855475,Urban
185.28948929994493,179.2482901082737,128.83235553165275,53.628848703065984,61.61980130430268,Urban
161.2323675362143,74.38920788368975,163.57096013109287,40.27915443703751,19.48493770202948,Water
65.48575389394136,158.4717844922116,23.117018013161236,90.45145387750382,51.932188501329684,Urban
139.00538377938767,72.81239693874375,73.60991795922904,138.65890750422312,181.72426413355544,Urban
226.93394790490163,207.8136958900583,69.60359370385967,135.64777012133595,116.4388355514134,Barren
217.47761329942378,147.27485630667488,130.77261117099653,162.25040859109583,254.3603893996508,Urban
38.63474715940234,84.90236003506841,77.63197695942169,114.92180297334276,90.68058066302255,Barren
62.96296314588743,73.90237245845452,38.21628851229936,74.49679438574489,122.62399976501472,Barren
56.345754690912386,58.1853170143287,123.32874432857331,178.8306814147203,125.14664331472197,Forest
175.1959819970591,158.92819177874557,164.7329449271255,246.43122607708207,51.77481417311672,Forest
193.55706597138902,63.74312259958546,82.6034639473949,208.30250466429308,226.23367013828639,Forest
72.70227326213438,139.0606531854978,35.13105586871153,139.28388552026777,56.71883663030819,Forest
131.1705385903658,72.92700538507147,47.37075748943638,275.58075163862884,247.4377652931407,Forest
198.14060560224,152.3937889587737,55.12182798218296,63.13784306107313,59.50415013985297,Water
176.56030895325011,182.98794570810784,66.98054266896187,105.3713928575192,162.45960237805235,Forest
138.44744109836967,175.60504862893063,132.13106339619873,48.27769287527622,164.15507073137132,Urban
148.06953809175457,172.17026618615634,124.17964206216661,195.67482875366008,208.4520123396281,Agriculture
131.672109383256,57.544481138450415,142.25517369773743,254.58031371423343,131.28050250632626,Forest
89.50969026376411,37.67698939690374,78.8753770609875,243.2515588497846,213.93302385755362,Agriculture
143.00439857180322,159.78976569747712,166.55955385719588,226.86564275854525,59.40136162458224,Urban
167.77706041001812,93.66944275887026,48.77665561959445,205.56031551621757,61.350001743442576,Forest
204.66458317216154,106.46924528066945,99.11774202844924,59.009023680211435,64.71771538775107,Water
157.25827079584963,26.22981855867821,162.17835709287175,9.784834759002406,47.79536481571638,Water
182.2243074086316,71.91528985500983,44.23014306919766,91.79785383740335,266.70941376993403,Agriculture
62.0143269909146,26.735280774892804,30.87399161074876,136.51909786391457,80.22761762059592,Agriculture
122.31149488395798,195.83715452024953,177.89995386071806,171.98581901754923,251.47329216468628,Agriculture
31.86632396541866,68.6793366437061,75.15663592424723,157.02288499686625,94.10994083133461,Urban
79.33577290432461,131.4674339146016,139.93532373271609,227.6888366963919,132.7575661871067,Forest
175.29234302260096,27.795864132226082,14.81623481014831,98.75105548627857,134.2144124730113,Agriculture
228.36199026987268,153.3694782611316,141.10890879779544,158.64004760701937,156.3316722107396,Agriculture
49.83561991744318,84.60546915081878,70.0592491939244,58.50987111206635,81.60405459524297,Barren
110.29886317225765,199.58383739153317,20.590762181613933,126.86975995247346,155.74971562474656,Urban
190.0141937398319,197.62363778680717,125.86442469414223,197.53377492046621,218.34494386458712,Urban
70.80712692577977,85.05812367234955,55.752725053902914,185.61417922009923,162.43350456636642,Agriculture
141.01698986045724,200.19217913809356,83.4933759898572,248.03497480615758,153.02885093862182,Urban
176.61425920593496,219.23153469975577,25.310354334437584,98.35713645742877,228.24119290907598,Barren
153.1970900520358,185.0831328247896,37.96101770803961,144.6197528265356,232.3645193341976,Agriculture
67.60494692308322,188.9742695510458,66.61567474421031,109.20138689253932,152.9954257891548,Urban
101.07691373714789,69.80174722181798,27.054305106429855,132.5266539524267,118.0277166659024,Agriculture
186.75835689707944,135.34047977155126,183.05699029039988,219.9595272725715,266.2639725025564,Agriculture
140.84530282640333,33.45118279347357,11.148938204955899,221.9338035418382,171.17428435501725,Forest
31.045922708582548,38.98358736433394,101.93344158421917,225.31265018299214,96.4409981232456,Barren
182.19815200561877,219.7785224066581,33.41701704518478,82.73733274969615,106.51514805398217,Urban
37.062270988047814,85.32784988518219,68.45902700081022,223.40583474670197,241.0423206137268,Agriculture
179.14675654624642,169.63678240976927,185.95131636547043,52.550077577460726,59.270568038365646,Urban
70.49611203304748,181.33301060536328,40.7219651220575,226.605848891802,286.234562311338,Agriculture
221.61469602387604,191.60465420144584,193.5081407464832,109.10549368675287,77.37385274010627,Urban
103.5881502604169,219.5256594804313,49.10093162799013,125.5359977486954,217.17439033335685,Forest
95.38632326761582,68.29929705137357,150.89756060869763,147.53860110671943,132.9028165220534,Barren
59.77761006648893,28.070165371939943,113.86868033048923,306.0962619456014,153.36539849036802,Forest
91.12084309804297,102.2383035989172,178.05095824338423,50.03408658309513,234.93662126756135,Urban
205.33015236564012,46.01613396578939,115.25871854559487,113.96850476485652,136.71134981373478,Barren
229.26686752544947,24.485177832411026,111.56625163969865,219.8801176235005,162.87368827137925,Barren
103.66190610136967,92.08536542829722,47.13702006999598,123.17144026144801,60.35292910592569,Urban
119.72212619090851,176.7476502150473,41.58357878981516,34.07545605935922,11.433525558534043,Water
174.4141876405474,133.23613824501416,184.1329387119477,129.20677807959646,101.40797333036244,Urban
207.2391560930149,82.55559784207081,72.28925778150648,120.96602531325055,192.92244951294114,Urban
148.60886683735683,150.86840109854393,80.69562844295022,232.23740230800772,75.4656276054187,Urban
108.30513963556587,66.40363606176214,154.36649510139378,90.78190349972557,31.010915945117258,Water
112.52436816972475,22.876289214417007,74.37646166033339,146.07426670624133,158.25920715409083,Agriculture
169.12362929936137,172.87067728728547,190.8918648614105,247.55781901152992,219.91156013178292,Agriculture
30.643652720855737,144.7486169728018,150.20627610977206,137.7082815679439,227.55204083974277,Agriculture
153.91786749196814,172.46052490019198,123.5115560889498,59.76673643681228,87.47464156065871,Forest
101.09860208827148,27.78760333753312,177.37008050350298,95.07760758114682,66.71351094812891,Urban
188.83946625541685,187.42392556613044,19.425122586401724,158.20615602076273,247.48337712856429,Forest
48.59812796462643,143.90524000726066,58.84191151594966,72.94955107068523,104.73994033804136,Urban
147.6404533896781,132.67907014252802,98.3569035019729,238.98867652804904,229.202764497832,Urban
126.19457797722475,144.9228096229063,53.125922499588995,201.03826854173235,267.1630572707297,Agriculture
158.4651051810455,192.8866493736728,151.34198558740886,96.34031208983225,212.22974427013435,Urban
42.97071889659367,137.3873013117814,184.64952590020778,198.14037598473763,85.45505739703972,Forest
145.99675748562626,136.19007597763587,90.51632278687545,232.29757006800935,222.57830644338208,Forest
142.29691759190473,218.13583141315317,75.00519402126004,237.66857507042758,252.76603134312785,Agriculture
142.1320188832342,171.3460334137136,192.6946391061376,105.96908514502923,81.11943191101678,Water
150.69753331929095,108.45876109022706,94.52196223723276,186.76185458201374,120.81242738548008,Forest
165.29358744527244,161.47940000658554,102.91919608536381,261.18700033524505,105.12680689597425,Forest
190.99779993615394,97.8460943383577,76.81347574496202,158.05039830379286,83.90099531859717,Agriculture
83.96414402564287,65.7750924966998,182.8142098723063,179.9500403256758,157.048984049183,Forest
195.0098820360124,139.37037537755188,118.10154182355164,64.0958112510203,198.75501637083076,Agriculture
129.6511364526907,205.6364196227903,154.8131715645125,66.48890818339194,148.62802912887477,Agriculture
45.41165582686624,205.82790400309256,164.2432764866684,181.59868422950657,149.8254042129824,Forest
41.71018584879584,88.38105562109806,74.95131796427906,120.53824138501186,126.338036047546,Forest
96.84766373921217,125.535493244339,92.4019229508722,44.417749516698414,184.61127203734728,Barren
186.97939542229352,62.32717971397224,171.20963713719027,191.79623281904458,239.2644336372783,Urban
171.53618694818314,219.12622189977668,79.01851681840395,46.82218530493464,84.42325502985842,Urban
187.72299293448128,216.22358157358715,160.84767535585175,165.00813663185147,144.91324578765614,Agriculture
133.45381128832187,149.90178594148946,188.78854128914304,153.230696766736,79.58240682968088,Barren
118.03979959109812,180.8828119354947,128.40997088292133,243.45108502133894,181.23819178564472,Barren
59.49050534125679,163.02003225674,150.9091846158589,141.68475926300476,228.4946734305383,Agriculture
95.63855072186232,138.63164380789362,162.96848928781563,53.356301639337445,245.70167384546573,Urban
116.80387323477505,30.66959939777954,170.55753329036207,194.25003612754267,108.56310451480263,Forest
47.72008593592345,110.95286851053221,85.06013419279124,216.6301958293813,278.60963272523026,Agriculture
74.12239054224224,154.9572604334821,19.74005724343965,249.3383496991024,63.28516108234171,Urban
149.64505881274778,155.50632277673694,86.3564915349805,130.3720664747052,176.63291130656353,Urban
177.13262284783798,94.62452368447671,138.01368365897704,107.26273592431593,61.99787106209929,Barren
229.66950227858993,208.3383973316061,95.56657329835063,269.6271957686099,237.6925794300084,Forest
216.62266626871153,53.4714064473562,152.30299866347573,80.16084710598548,161.25990198471135,Urban
158.51303990703832,120.07188924311212,77.82666159904613,195.12927628946622,190.56315366018717,Forest
114.2496106588144,158.17679531016455,130.60138680976561,125.20002907799902,224.63052444119504,Urban
157.23547294164655,159.42716117836184,45.41976292225517,56.89259198236581,81.56523072163344,Forest
187.13032361604638,149.7277913537631,152.38019296254183,140.2219266466095,58.1042280070081,Forest
53.667238184677466,75.05764269037203,113.6822340744749,112.30823585043395,234.56504064169894,Forest
111.98097793925766,51.24131373732439,48.77223382385411,67.47954732320804,26.7089014287981,Water
197.96045712712345,147.18806536534217,65.46312296458338,239.24600451530281,90.99965255899272,Agriculture
106.7665903866088,139.86042322788757,152.23565463054814,96.28990934951392,148.3768597882882,Urban
144.3744542454373,55.871202057848194,101.69423477568893,210.40784722185316,175.64427589616395,Barren
147.55387217243964,161.02782911411268,51.04597367468372,51.625561557066,56.503826718727126,Urban
66.89525062672787,111.03439834673128,193.78152617035656,153.00541210836076,107.72808823398842,Urban
102.44708833045767,153.5521183206306,145.8737537652087,54.81551337907786,64.68099239497558,Agriculture
96.90225774838643,187.47341595403014,191.85561818256127,290.3914908407613,138.27043173105477,Forest
35.23934170641296,53.945685715384634,91.1499586184652,200.93376891705194,237.9710061039113,Barren
34.83835277827105,23.828973599367337,100.2690647314269,221.83488730964527,256.3570064136495,Forest
196.3394087351547,175.82051727915734,180.61149107515365,213.0182401411795,183.77998623576178,Barren
84.61416199456248,141.9394850305232,109.75937464662309,200.95626324544378,83.94391569476429,Forest
133.61575324776308,159.92791392442433,144.38299326207675,243.47832340660113,285.50361221942677,Agriculture
89.7451147177546,187.63099499772852,57.9128467241507,189.931169051602,158.4120428720127,Urban
218.1358490230681,180.5621869649001,94.8780290535017,234.17830801227183,82.2873555416128,Barren
81.85935177315474,212.18402938576494,33.455474503967466,181.77136801903941,243.5626005848489,Forest
115.93136254778702,127.18701577042364,49.13620681662272,64.58352672619115,209.06850065185162,Urban
204.54605009692037,117.69912653198108,10.179248900849906,150.9173214988336,203.65810727186184,Barren
198.38671335836173,100.37743997814601,17.460359813245443,66.64329389324959,198.92794779682498,Urban
67.22028356925546,50.7382085688409,195.68392640361657,54.03248942977095,23.450627117355666,Water
190.52866195914208,134.5214465764045,56.047202075984835,68.21550059533688,40.225744071033965,Water
121.63737734757854,75.40250486519577,136.02903480576038,170.74083354488417,194.54152966972356,Urban
126.59377441707105,204.2615024425951,169.4289427719262,11.04993914406731,28.968789755852157,Water
56.695994483188755,136.63816085541953,114.6254872549472,80.91650324762645,142.12105632864026,Urban
46.12030275142493,138.56803610162203,39.09745501595168,143.1793907015475,214.2203833747277,Barren
175.58786139475305,90.98493217540201,148.3421230938716,302.3668439654644,214.6300288005466,Forest
129.29223047105995,30.397870395541496,124.04776791892078,120.55789847458327,145.18497223043053,Urban
117.37014052303591,26.348753074597724,148.93761197600128,129.11812547126328,216.35988703780146,Barren
175.90164573047934,104.6670288306395,156.25185834284656,190.08617869139067,264.45164271933857,Agriculture
183.10257979822194,36.91307561944757,195.32796986010158,166.79647903008478,187.50290776969464,Urban
61.78163353387071,141.36939110802783,118.9770232050749,44.16582569363774,32.56115181232905,Water
152.04502989552827,196.1946011279315,74.91181141121434,126.27144306915983,107.54247388096498,Urban
57.070816455537106,196.58296330374444,133.20826581104504,106.57148664421166,116.11664263583442,Forest
180.27501720580915,151.80908202644648,23.003734756098964,242.8645064173438,74.52886262412991,Urban
161.3910312534279,62.2463662945862,180.5054904811014,67.43322012704554,107.36352027768848,Urban
221.3229242166916,192.59936627177441,32.682392154257386,118.08572475894809,93.99903710563174,Urban
43.79160327128424,197.21868706264164,72.29013919830547,53.48018958960204,145.61903745980646,Forest
41.41094423025086,59.33071699059174,164.99162231896298,86.57369330604475,240.77188505317562,Barren
86.43741493864003,167.48521715413546,123.48935188283525,203.89893905983254,71.9408665183312,Barren
82.3411367471812,77.3039097854246,84.790748852714,21.662069341902573,78.45031771651698,Water
79.39575981439997,180.52806247058592,99.95277528125406,56.813314531082774,194.32943092675683,Urban
211.25091610420733,219.44757998072055,172.36400470841426,139.63516776734988,70.1083817193051,Urban
79.90923996990122,26.005201065878563,74.6008333513795,42.093539294248885,291.90360896701964,Agriculture
84.3899452257262,199.47317315818637,175.23344011431254,16.946082486744682,57.29942552415531,Water
181.87965248359274,144.52610671973162,26.745541885571384,258.81590646027706,126.3823594384937,Forest
119.947968490108,214.67652383296422,157.59170306963983,202.00940242051735,208.8731025340144,Barren
185.34211139103624,113.00190350528553,171.0340502803999,232.17915228502815,120.0856175644321,Agriculture
43.073231512877044,189.47758611427474,44.54535403909436,219.4482415412574,195.6370657797273,Barren
127.51423873467687,32.47881371965545,91.76584115071809,183.4668682803618,69.09379218935406,Agriculture
36.722720036656526,87.05581001565915,41.44495718609457,21.850335342783893,49.212509551533934,Water
42.5306406910709,33.40330755024199,144.25478450890137,204.39820977719808,144.1158778744769,Urban
211.28749066888219,215.06862669581412,111.71607593171478,217.5572702765177,183.70551201516776,Barren
57.84907422351903,183.39478145436735,130.711435874581,207.80725061211044,115.73670182284467,Agriculture
136.48413645504343,190.5094842491941,47.33252372168012,183.54627348679776,192.18547965827406,Forest
112.2191205201413,207.59304628677884,50.231713789959706,113.16214743115509,212.17045793758808,Forest
99.46866525176854,37.02069722395707,17.88449184688221,217.5192948946326,149.3747692457237,Urban
209.9666691374545,97.11951850266668,71.19283168718866,192.70419004542907,209.39841757137467,Agriculture
34.3646793550979,34.206977808800424,116.35148565339824,245.95984662165884,145.8284440027037,Barren
162.75793723511782,62.15862031000572,173.00763365949248,92.41459585822024,237.75918754414755,Forest
222.67888684271009,65.87315540753447,136.71621501714935,87.38956244093157,154.55252790800702,Urban
142.0336366923684,113.82144220951574,92.72530144595277,84.47761147511557,226.77982889605195,Urban
217.36449240661835,73.71243349072851,191.09282173488617,206.4333512004807,218.2839322367522,Barren
40.45157585720475,40.19562136355222,146.65658810940806,79.25053225452481,151.35733742007375,Agriculture
113.75866381483227,53.498217818821544,186.7313885438845,53.99856426289428,111.56839754395325,Agriculture
82.03155819241023,49.455112710418184,110.24171492171148,249.69776938298202,135.2772478375519,Urban
176.16419299614597,214.61535958245966,59.191812210696526,45.21161440348132,223.50564891279623,Urban
226.25941809944933,171.85850138369472,20.03707040929718,215.4012526333618,97.80283252207239,Urban
81.30601248884956,213.5522930539124,147.95612178193159,148.86014433244864,160.13163263012734,Forest
160.8349202948149,107.94809730158171,33.04756962105148,216.7392465491412,245.6302506455103,Agriculture
69.61952655194803,75.67369633253132,67.52727437167377,156.47030315434046,137.6253004561067,Agriculture
143.06605091432198,179.65863944183732,111.1694724979405,229.3425581921356,184.86402377056646,Barren
122.78649733766724,85.25078360822936,117.23915167815206,234.5005271470716,101.58263055025105,Barren
224.4010659263074,79.87667474106965,124.11080742755584,41.91061806896296,72.94868352731359,Urban
151.70545453929333,66.50119844156623,41.58851276644312,55.83655695848554,255.590805017353,Agriculture
99.90127441736375,45.93579564484707,82.15010691611326,92.57533320987966,70.78341091582843,Barren
52.81915697758667,71.2926122033532,127.26690315222368,180.55623743633535,126.62797640985181,Agriculture
60.24936574698691,91.06394969477753,194.2655842804191,256.5602317506756,229.57297861946242,Forest
75.06338599024701,154.79884162914607,148.24991616294085,136.58780977173217,122.7585502865201,Urban
80.1933322680596,32.512968443890315,185.294713847852,212.82528955055008,254.33952339797384,Forest
200.12321156822756,62.101387933068594,154.82029107969365,79.58496908706783,255.74421030251054,Barren
142.24455765650498,181.8047280583353,122.42622408955609,84.87781434632358,37.858952998587775,Water
134.67818227487328,49.384384716754155,46.484440135905466,307.8260180041336,58.605426672476995,Forest
52.953774373843494,88.5290293045043,136.6702738595775,31.406569936756856,51.139582281101255,Water
202.027938669887,192.93178437162803,128.44211753238233,41.08092938304831,50.87168907968498,Water
174.56286064169674,50.985062228688534,124.46914238688062,58.0843832063385,71.15809723151102,Urban
43.53367238000032,36.54736712363798,103.05931491776575,189.88884794575728,198.579791985389,Forest
171.56701944595375,116.90759901600217,110.44475475796237,64.30093461289584,24.73386903931168,Water
138.70764346852923,80.48390225570728,73.54408015243978,70.3316616725663,232.74130500337085,Urban
46.34506914935565,132.6816728967708,108.6694116020376,132.83390475479575,91.62833382466052,Agriculture
121.66012830573129,180.76097809669503,47.53562207891087,110.16197693817828,76.73549453681225,Urban
126.93925742600939,47.42969763054863,162.9831354984716,149.58448381408977,102.36463822932024,Agriculture
63.15490803265515,136.139816910857,45.297621392754486,162.98741044004782,251.65593528333397,Urban
219.13962940005646,121.10175207797279,26.14359507899862,41.784071507514,195.56556565330766,Urban
199.99507429613237,48.815757202639915,92.8867450078599,199.81125641940662,244.30300958898187,Agriculture
163.80446746582166,144.7996971057965,135.07841350615175,189.73300129096557,133.50334700387813,Urban
122.45911220012144,74.72808357215433,93.16619673737286,129.78286552811093,120.62567277604067,Forest
112.3531083169017,117.5668637088025,62.58328507074864,65.15962989479532,99.24164142446568,Forest
160.19469343019082,36.454464855412375,116.05252493918374,198.53583335486059,167.17008449658192,Agriculture
139.0863738813811,111.91681144272461,75.93044372831798,65.92234950654526,67.77950050133339,Water
42.454621176377124,81.29269360856406,187.2448611240603,90.43183516462298,208.41948561427017,Agriculture
132.50052975406635,184.47624223707086,185.3025765246787,137.6520813550098,103.99488583972584,Forest
191.2807234465679,31.395745399473654,105.45064579469813,91.14506196428835,249.21735698962803,Forest
121.84797551939161,103.72145498366599,72.29795886346912,177.65487363251756,85.64928462349853,Forest
40.39131551085369,111.6862848262876,150.05515865176142,72.51669287596553,252.78716670094659,Urban
187.2556398768066,165.00121525982374,16.97545926178266,114.80072812688968,53.1197857265758,Urban
70.27275642719488,134.8575150180422,100.20611114829373,186.37273292619523,151.03639528153758,Urban
81.72416697760775,153.44246743883622,73.90144491136337,157.62435643196318,120.00724600447819,Urban
62.94127068645918,175.4098571303512,184.90181816948538,121.1571385088664,144.31591692535267,Barren
96.04301297429951,192.44059473163776,12.280575181809683,128.2524163795838,169.8395615859657,Urban
181.350301137727,82.7750993444941,115.03482638648633,158.0432853508782,141.4737231826689,Urban
133.87717190078746,127.60454107278059,150.72608040265894,41.23159285630388,154.95214757822484,Agriculture
70.97625483014251,188.02161568783998,102.15341762956784,56.487072375258066,203.8719172367944,Urban
205.56601563040817,217.8902261930113,26.226575730917116,84.04403739086233,60.690253577452,Water
205.91637099030584,197.90386220875263,194.76766410530144,56.35458770917106,259.5196061743347,Agriculture
204.11568500920137,94.29345252487536,108.4219819614586,188.42875520420608,102.49138606029408,Barren
77.75924227630786,59.033303443730084,126.69538642061215,297.41475726427694,178.00098704835335,Forest
120.24786883619763,117.87850748131774,54.95585871442639,96.84355690336353,172.89090493249932,Barren
226.99793122817502,168.32829036720844,101.86463617029273,117.803201782498,127.64494028326465,Urban
184.40249526199807,118.51381415065951,91.53840347208116,159.4734952273904,152.072083799563,Urban
35.43348424511196,116.6361726627337,24.230209980376912,225.1588836241028,115.89425009420303,Urban
43.04091825209841,187.64608421636012,30.17046717401877,237.80017332468825,79.7873234995669,Barren
122.78627536246655,92.28075581343727,169.11977872756717,195.30828210336628,94.8982542391739,Urban
211.84404117231202,191.95893496232912,55.565790919252144,58.19014977948575,72.15786574425223,Urban
137.74035959054285,101.36096019034471,47.0420715847398,85.52166463503492,54.124296983154025,Water
129.56250160685806,85.64662113566789,105.93317573752645,150.44123769959077,188.7527525529218,Forest
51.094739991326115,110.7979822399398,156.06195495887746,167.98135375159166,249.6273380317733,Forest
161.3560209448588,172.48939173497368,21.769838530007704,64.90536650437164,203.23246686592066,Forest
194.4206321200451,45.20040557279886,119.59350473126861,104.13780712061445,60.929626138787604,Forest
106.08400150151246,59.28384317440348,32.649984139708934,236.30779193889893,235.6914865250804,Forest
185.1223701850655,210.2889651326184,16.927599656867507,168.5411246347302,231.1617842186024,Forest
222.8953307801623,55.09832547627148,20.021350910821305,32.39056184659321,28.967531717749054,Water
70.75329182553781,133.54546358621093,168.49118055960386,132.93165835949492,173.0312406108635,Forest
134.66592623894826,135.86289333238756,32.414771889331696,219.42389779839283,254.97644981922895,Urban
87.42759161691511,117.92489241004895,18.578759238335472,197.28979365504094,185.41352529571353,Agriculture
188.57088380676788,148.9490497153637,93.20097855715333,97.18623340802739,240.11758395897886,Urban
145.51867317623152,65.96534515952368,170.3587596689847,22.41005205280308,13.944245329388997,Water
156.91648351006074,130.53245355534966,59.85759153296737,114.97739700585356,90.1208924288234,Forest
189.58283192317882,94.43465104937943,90.12539732992411,270.41639900299486,142.55853812267674,Forest
109.19409453249098,152.3334519258378,17.585281187112734,196.50252464176137,172.798929750834,Forest
213.01801368140863,48.24470867462989,95.32491768562642,176.38372434400634,221.40784889118805,Forest
136.605773449228,134.17548336789525,119.7464853210554,165.2426559354169,257.53504418006924,Urban
61.590964567069605,57.05407107666474,118.47234021290751,132.45899100996996,131.65881425956445,Forest
169.1798236337605,75.72861262300728,73.16107151312937,247.50168848494005,59.957283589417834,Forest
188.6522700876509,63.74196006471664,69.95130432599575,171.84221973737166,218.2460156920182,Forest
93.35233541350533,56.56755597376342,30.258487597953597,64.51705958144706,176.9199510073897,Urban
201.4358513997506,185.1421903121334,79.691680922791,80.99146615434752,91.69400036232236,Forest
211.22865095315328,77.14151353217807,28.903987085863285,152.74042076554986,153.91397589049825,Urban
85.3808974755618,205.42475637288987,155.6532294952898,236.67974579487623,205.88515156208211,Urban
226.7042945430444,213.98530506903816,193.5921165721553,27.19921102114468,74.65934799901193,Water
58.14230560975169,134.25209398741947,194.3141467666743,251.8706162318713,154.91986651974003,Forest
70.403133680498,48.60022453314528,174.36350888132483,200.46007318156467,133.16004585156045,Agriculture
66.84496784760523,94.90964867591626,124.15050837452763,39.22598859639055,59.32532266150938,Water
208.79794200157409,179.5464526696428,143.16448247633718,56.85114432548909,189.3061483008635,Forest
160.85851046499238,93.47814573941409,64.18910250927867,61.38792567990038,150.26480770488055,Agriculture
60.420856644454574,37.40344366055775,129.84637983279794,192.98372610796244,108.89727708297701,Barren
118.06468367366979,131.3569821856376,96.57341439357671,99.92560420420459,203.53162643074805,Forest
153.0596050139604,189.02417029920696,101.58329455761718,117.96689330613269,100.85852357469122,Urban
46.69281699787666,179.1852774287005,153.97754647128002,145.3568248613492,96.94044698329421,Agriculture
206.48327368146775,55.024628026070644,63.56448756347781,192.3483153745342,185.9003703098772,Agriculture
190.72070708830702,154.55292288249333,70.42752622195877,76.75699585735467,110.89735245526978,Forest
131.04135471532766,64.10085268712942,185.68194031444096,161.04178960898966,182.07008043395916,Forest
223.42532305183408,63.641506910434444,20.682616021684726,141.86531091996602,74.76712172358903,Urban
113.55219585501995,194.81435466103704,102.27051669853468,153.57368343402334,187.53763195913754,Urban
226.82206380729957,69.93379054804603,183.43215207749373,77.2690757960674,41.048602415002904,Water
163.58399976072542,72.64946930360225,125.96897148544983,76.05242095907555,50.05101623124767,Urban
156.9342546507883,20.13067815225991,113.81734410030509,209.6446048835907,76.65657211157703,Urban
63.190979059157,194.13380682510353,57.45139405357749,185.50446981629696,280.548198138881,Agriculture
206.3855516609288,178.51896264182693,75.22234292224518,202.15655227937813,232.14447421422514,Forest
115.49793758412304,145.4657870181356,171.88919900289164,186.9008527845401,99.05789672760974,Urban
62.44668115649587,170.05315278776845,116.25144503600704,126.52372517984784,251.3935727040515,Agriculture
